Reaction,url,KOs,Rule,Notes,Unclear,effector,anchor,auxiliary,carrier,pts,subunit,chain,reductase component,orthology
R03875,https://www.genome.jp/dbget-bin/www_bget?rn:R03875,"K23700,K24406,K15588,K06101,K11430,K11433,K14959,K22410,K09189,K09188,K18494,K09187,K09186,K11419,K11420,K11422,K11423,K11424,K11425,K11426,K11427,K11428,K18804,K11431,K11432,K17451,K18826,K24407,K04462,K20795,K24405,K22748,K20796","K23700,K24406,K15588,K06101,K11430,K11433,K14959,K22410,K09189,K09188,K18494,K09187,K09186,K11419,K11420,K11422,K11423,K11424,K11425,K11426,K11427,K11428,K18804,K11431,K11432,K17451,K18826,K24407,K04462,K20795,K24405,K22748,K20796",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K04462': '[histone H3]-lysine9 N-methyltransferase (ecotropic virus '
           'integration site 1 protein) [EC:2.1.1.367]',
 'K06101': '[histone H3]-lysine4 N-trimethyltransferase ASH1L [EC:2.1.1.354]',
 'K09186': '[histone H3]-lysine4 N-trimethyltransferase MLL1 [EC:2.1.1.354]',
 'K09187': '[histone H3]-lysine4 N-trimethyltransferase MLL2 [EC:2.1.1.354]',
 'K09188': '[histone H3]-lysine4 N-trimethyltransferase MLL3 [EC:2.1.1.354]',
 'K09189': '[histone H3]-lysine4 N-trimethyltransferase MLL5 [EC:2.1.1.354]',
 'K11419': '[histone H3]-lysine9 N-trimethyltransferase SUV39H [EC:2.1.1.355]',
 'K11420': '[histone H3]-lysine9 N-trimethyltransferase EHMT [EC:2.1.1.355]',
 'K11422': '[histone H3]-lysine4 N-trimethyltransferase SETD1 [EC:2.1.1.354]',
 'K11423': '[histone H3]-lysine36 N-trimethyltransferase [EC:2.1.1.359]',
 'K11424': '[histone H3]-lysine36 N-dimethyltransferase NSD2 [EC:2.1.1.357]',
 'K11425': '[histone H3]-lysine4 N-dimethyltransferase / [histone H3]-lysine27 '
           'N-dimethyltransferase [EC:2.1.1.370 2.1.1.371]',
 'K11426': '[histone H3]-lysine4/36 N-trimethyltransferase SMYD [EC:2.1.1.354 '
           '2.1.1.357]',
 'K11427': '[histone H3]-lysine79 N-trimethyltransferase [EC:2.1.1.360]',
 'K11428': '[histone H4]-lysine20 N-methyltransferase SETD8 [EC:2.1.1.361]',
 'K11430': '[histone H3]-lysine27 N-trimethyltransferase EZH2 [EC:2.1.1.356]',
 'K11431': '[histone H3]-lysine4 N-methyltransferase [EC:2.1.1.364]',
 'K11432': '[histone H3]-lysine9 N-trimethyltransferase PRDM2 [EC:2.1.1.355]',
 'K11433': '[histone H3]-lysine36 N-dimethyltransferase SETMAR [EC:2.1.1.357]',
 'K14959': '[histone H3]-lysine4 N-trimethyltransferase MLL4 [EC:2.1.1.354]',
 'K15588': '[histone H3]-lysine36 N-dimethyltransferase NSD1 [EC:2.1.1.357]',
 'K17451': '[histone H3]-lysine27 N-trimethyltransferase EZH1 [EC:2.1.1.356]',
 'K18494': '[histone H3]-lysine9 N-trimethyltransferase SETDB2 [EC:2.1.1.355]',
 'K18804': '[cytochrome c]-lysine N-methyltransferase [EC:2.1.1.59]',
 'K18826': 'calmodulin-lysine N-methyltransferase [EC:2.1.1.60]',
 'K20795': '[histone H4]-lysine20 N-methyltransferase PRDM6 [EC:2.1.1.361]',
 'K20796': '[histone H3]-lysine4 N-trimethyltransferase PRDM7/9 [EC:2.1.1.354]',
 'K22410': '[histone H3]-lysine9 N-methyltransferase [EC:2.1.1.367]',
 'K22748': '[histone H3]-lysine4 N-trimethyltransferase ATXR3 [EC:2.1.1.354]',
 'K23700': '[histone H3]-lysine36 N-trimethyltransferase [EC:2.1.1.359]',
 'K24405': '[histone H3]-lysine9 N-dimethyltransferase [EC:2.1.1.368]',
 'K24406': '[histone H3]-lysine27 N-methyltransferase [EC:2.1.1.369]',
 'K24407': '[histone H4]-lysine20 N-trimethyltransferase [EC:2.1.1.372]'}"
R03877,https://www.genome.jp/dbget-bin/www_bget?rn:R03877,"K03405,K03403,K03404",K03405+K03403+K03404,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K03403': 'magnesium chelatase subunit H [EC:6.6.1.1]',
 'K03404': 'magnesium chelatase subunit D [EC:6.6.1.1]',
 'K03405': 'magnesium chelatase subunit I [EC:6.6.1.1]'}"
R03899,https://www.genome.jp/dbget-bin/www_bget?rn:R03899,"K00308,K13367","K00308,K13367",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00308': 'N1-acetylpolyamine oxidase [EC:1.5.3.13]',
 'K13367': 'polyamine oxidase [EC:1.5.3.17]'}"
R03916,https://www.genome.jp/dbget-bin/www_bget?rn:R03916,"K00681,K18592","K00681,K18592",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00681': 'gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 '
           '3.4.19.13]',
 'K18592': 'gamma-glutamyltranspeptidase / glutathione hydrolase / '
           'leukotriene-C4 hydrolase [EC:2.3.2.2 3.4.19.13 3.4.19.14]'}"
R03919,https://www.genome.jp/dbget-bin/www_bget?rn:R03919,"K03782,K11188,K00430","K03782,K11188,K00430",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00430': 'peroxidase [EC:1.11.1.7]',
 'K03782': 'catalase-peroxidase [EC:1.11.1.21]',
 'K11188': 'peroxiredoxin 6 [EC:1.11.1.7 1.11.1.27 3.1.1.-]'}"
R03920,https://www.genome.jp/dbget-bin/www_bget?rn:R03920,"K00844,K00847","K00844,K00847",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00844': 'hexokinase [EC:2.7.1.1]', 'K00847': 'fructokinase [EC:2.7.1.4]'}"
R03929,https://www.genome.jp/dbget-bin/www_bget?rn:R03929,"K01119,K09769,K08693,K24670","K01119,K09769,K08693,K24670",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01119': ""2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase ""
           '[EC:3.1.4.16 3.1.3.6]',
 'K08693': ""2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / ""
           ""5'-nucleotidase [EC:3.1.4.16 3.1.3.6 3.1.3.5]"",
 'K09769': ""2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]"",
 'K24670': ""2',3'-cyclic-nucleotide 2'-phosphodiesterase / phosphoenolpyruvate ""
           'phosphatase [EC:3.1.4.16 3.1.3.60]'}"
R03970,https://www.genome.jp/dbget-bin/www_bget?rn:R03970,"K18592,K00681","K18592,K00681",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00681': 'gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 '
           '3.4.19.13]',
 'K18592': 'gamma-glutamyltranspeptidase / glutathione hydrolase / '
           'leukotriene-C4 hydrolase [EC:2.3.2.2 3.4.19.13 3.4.19.14]'}"
R03971,https://www.genome.jp/dbget-bin/www_bget?rn:R03971,"K00681,K18592","K00681,K18592",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00681': 'gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 '
           '3.4.19.13]',
 'K18592': 'gamma-glutamyltranspeptidase / glutathione hydrolase / '
           'leukotriene-C4 hydrolase [EC:2.3.2.2 3.4.19.13 3.4.19.14]'}"
R04000,https://www.genome.jp/dbget-bin/www_bget?rn:R04000,"K01039,K01040",K01039+K01040,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K01039': 'glutaconate CoA-transferase, subunit A [EC:2.8.3.12]',
 'K01040': 'glutaconate CoA-transferase, subunit B [EC:2.8.3.12]'}"
R04007,https://www.genome.jp/dbget-bin/www_bget?rn:R04007,"K03782,K00430,K11188","K03782,K00430,K11188",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00430': 'peroxidase [EC:1.11.1.7]',
 'K03782': 'catalase-peroxidase [EC:1.11.1.21]',
 'K11188': 'peroxiredoxin 6 [EC:1.11.1.7 1.11.1.27 3.1.1.-]'}"
R04018,https://www.genome.jp/dbget-bin/www_bget?rn:R04018,"K01186,K23550,K12357","K01186,K23550,K12357",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01186': 'sialidase-1 [EC:3.2.1.18]',
 'K12357': 'sialidase-2/3/4 [EC:3.2.1.18]',
 'K23550': 'sialidase [EC:3.2.1.18]'}"
R04019,https://www.genome.jp/dbget-bin/www_bget?rn:R04019,"K07406,K01189,K07407","K07406,K01189,K07407",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01189': 'alpha-galactosidase [EC:3.2.1.22]',
 'K07406': 'alpha-galactosidase [EC:3.2.1.22]',
 'K07407': 'alpha-galactosidase [EC:3.2.1.22]'}"
R04020,https://www.genome.jp/dbget-bin/www_bget?rn:R04020,"K20807,K01721",K20807+K01721,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K01721': 'nitrile hydratase subunit alpha [EC:4.2.1.84]',
 'K20807': 'nitrile hydratase subunit beta [EC:4.2.1.84]'}"
R04034,https://www.genome.jp/dbget-bin/www_bget?rn:R04034,"K22389,K16817,K01058,K16818,K13618","K22389,K16817,K01058,K16818,K13618",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01058': 'phospholipase A1/A2 [EC:3.1.1.32 3.1.1.4]',
 'K13618': 'phosphatidylserine sn-1 acylhydrolase [EC:3.1.1.111]',
 'K16817': 'HRAS-like suppressor 3 [EC:3.1.1.32 3.1.1.4]',
 'K16818': 'phospholipase A1 [EC:3.1.1.32]',
 'K22389': 'phospholipase A1 [EC:3.1.1.32]'}"
R04065,https://www.genome.jp/dbget-bin/www_bget?rn:R04065,"K00128,K14085,K00149","K00128,K14085,K00149",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00128': 'aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]',
 'K00149': 'aldehyde dehydrogenase family 9 member A1 [EC:1.2.1.47 1.2.1.3]',
 'K14085': 'aldehyde dehydrogenase family 7 member A1 [EC:1.2.1.31 1.2.1.8 '
           '1.2.1.3]'}"
R04076,https://www.genome.jp/dbget-bin/www_bget?rn:R04076,"K02815,K02812,K02813,K02814","K02815,K02812,K02813,K02814",,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"{'K02812': 'sorbose PTS system EIIA component [EC:2.7.1.206]',
 'K02813': 'sorbose PTS system EIIB component [EC:2.7.1.206]',
 'K02814': 'sorbose PTS system EIIC component',
 'K02815': 'sorbose PTS system EIID component'}"
R04089,https://www.genome.jp/dbget-bin/www_bget?rn:R04089,"K07104,K16270,K00446","K07104,K16270,K00446",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00446': 'catechol 2,3-dioxygenase [EC:1.13.11.2]',
 'K07104': 'catechol 2,3-dioxygenase [EC:1.13.11.2]',
 'K16270': '3-methylcatechol 2,3-dioxygenase [EC:1.13.11.-]'}"
R04111,https://www.genome.jp/dbget-bin/www_bget?rn:R04111,"K02777,K20108,K02750,K02791","K02777,K20108,K02750,K02791",,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"{'K02750': 'alpha-glucoside PTS system EIICB component [EC:2.7.1.208 2.7.1.-]',
 'K02777': 'sugar PTS system EIIA component [EC:2.7.1.-]',
 'K02791': 'maltose/glucose PTS system EIICB component [EC:2.7.1.199 '
           '2.7.1.208]',
 'K20108': 'maltose PTS system EIICB or EIICBA component [EC:2.7.1.208]'}"
R04112,https://www.genome.jp/dbget-bin/www_bget?rn:R04112,"K01446,K01448,K01449,K01447","K01446,K01448,K01449,K01447",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01446': 'peptidoglycan recognition protein',
 'K01447': 'N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]',
 'K01448': 'N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]',
 'K01449': 'N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]'}"
R04137,https://www.genome.jp/dbget-bin/www_bget?rn:R04137,"K07511,K01692,K01782,K07515,K01825,K07514","K07511,K01692,K01782,K07515,K01825,K07514",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"{'K01692': 'enoyl-CoA hydratase [EC:4.2.1.17]',
 'K01782': '3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / '
           '3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]',
 'K01825': '3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / '
           '3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 '
           '4.2.1.17 5.1.2.3 5.3.3.8]',
 'K07511': 'enoyl-CoA hydratase [EC:4.2.1.17]',
 'K07514': 'enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / '
           '3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]',
 'K07515': 'enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase '
           '[EC:4.2.1.17 1.1.1.211]'}"
R04152,https://www.genome.jp/dbget-bin/www_bget?rn:R04152,"K03430,K09469","K03430,K09469",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K03430': '2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]',
 'K09469': '2-aminoethylphosphonate-pyruvate transaminase'}"
R04171,https://www.genome.jp/dbget-bin/www_bget?rn:R04171,"K14264,K00816,K00825","K14264,K00816,K00825",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00816': 'kynurenine---oxoglutarate transaminase / cysteine-S-conjugate '
           'beta-lyase / glutamine---phenylpyruvate transaminase [EC:2.6.1.7 '
           '4.4.1.13 2.6.1.64]',
 'K00825': 'kynurenine/2-aminoadipate aminotransferase [EC:2.6.1.7 2.6.1.39]',
 'K14264': 'kynurenine aminotransferase [EC:2.6.1.7]'}"
R04188,https://www.genome.jp/dbget-bin/www_bget?rn:R04188,"K13524,K07250","K13524,K07250",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K07250': '4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate '
           'transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 '
           '2.6.1.48]',
 'K13524': '4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate '
           'transaminase [EC:2.6.1.19 2.6.1.22]'}"
R04203,https://www.genome.jp/dbget-bin/www_bget?rn:R04203,"K07514,K01825,K01782,K08683,K00022","K07514,K01825,K01782,K08683,K00022",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00022': '3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]',
 'K01782': '3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / '
           '3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]',
 'K01825': '3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / '
           '3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 '
           '4.2.1.17 5.1.2.3 5.3.3.8]',
 'K07514': 'enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / '
           '3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]',
 'K08683': '3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA '
           'dehydrogenase [EC:1.1.1.35 1.1.1.178]'}"
R04204,https://www.genome.jp/dbget-bin/www_bget?rn:R04204,"K07515,K01825,K07514,K01692,K01782,K07511","K07515,K01825,K07514,K01692,K01782,K07511",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"{'K01692': 'enoyl-CoA hydratase [EC:4.2.1.17]',
 'K01782': '3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / '
           '3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]',
 'K01825': '3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / '
           '3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 '
           '4.2.1.17 5.1.2.3 5.3.3.8]',
 'K07511': 'enoyl-CoA hydratase [EC:4.2.1.17]',
 'K07514': 'enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / '
           '3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]',
 'K07515': 'enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase '
           '[EC:4.2.1.17 1.1.1.211]'}"
R04212,https://www.genome.jp/dbget-bin/www_bget?rn:R04212,"K02435,K02434,K02433",K02435+K02434+K02433,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K02433': 'aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A '
           '[EC:6.3.5.6 6.3.5.7]',
 'K02434': 'aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B '
           '[EC:6.3.5.6 6.3.5.7]',
 'K02435': 'aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C '
           '[EC:6.3.5.6 6.3.5.7]'}"
R04215,https://www.genome.jp/dbget-bin/www_bget?rn:R04215,"K21749,K00983","K21749,K00983",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00983': 'N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]',
 'K21749': 'N-acylneuraminate/3-deoxy-D-glycero-D-galacto-nononate '
           'cytidylyltransferase [EC:2.7.7.43 2.7.7.92]'}"
R04224,https://www.genome.jp/dbget-bin/www_bget?rn:R04224,"K01692,K07511,K07515,K01825,K01782,K07514","K01692,K07511,K07515,K01825,K01782,K07514",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"{'K01692': 'enoyl-CoA hydratase [EC:4.2.1.17]',
 'K01782': '3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / '
           '3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]',
 'K01825': '3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / '
           '3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 '
           '4.2.1.17 5.1.2.3 5.3.3.8]',
 'K07511': 'enoyl-CoA hydratase [EC:4.2.1.17]',
 'K07514': 'enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / '
           '3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8]',
 'K07515': 'enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase '
           '[EC:4.2.1.17 1.1.1.211]'}"
R04225,https://www.genome.jp/dbget-bin/www_bget?rn:R04225,"K11381,K00166,K00167","K00166+K00167,K11381",,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K00166': '2-oxoisovalerate dehydrogenase E1 component alpha subunit '
           '[EC:1.2.4.4]',
 'K00167': '2-oxoisovalerate dehydrogenase E1 component beta subunit '
           '[EC:1.2.4.4]',
 'K11381': '2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]'}"
R04241,https://www.genome.jp/dbget-bin/www_bget?rn:R04241,"K01930,K22099,K11754","K01930,K22099,K11754",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01930': 'folylpolyglutamate synthase [EC:6.3.2.17]',
 'K11754': 'dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 '
           '6.3.2.17]',
 'K22099': 'dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 '
           '6.3.2.17]'}"
R04254,https://www.genome.jp/dbget-bin/www_bget?rn:R04254,"K03821,K22881",K03821+K22881,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K03821': 'polyhydroxyalkanoate synthase subunit PhaC [EC:2.3.1.-]',
 'K22881': 'polyhydroxyalkanoate synthase subunit PhaE'}"
R04280,https://www.genome.jp/dbget-bin/www_bget?rn:R04280,"K15065,K04101,K04100","K15065,K04101+K04100",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"{'K04100': 'protocatechuate 4,5-dioxygenase, alpha chain [EC:1.13.11.8]',
 'K04101': 'protocatechuate 4,5-dioxygenase, beta chain [EC:1.13.11.8]',
 'K15065': '3-O-methylgallate 3,4-dioxygenase [EC:1.13.11.-]'}"
R04285,https://www.genome.jp/dbget-bin/www_bget?rn:R04285,"K00079,K00011","K00079,K00011",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00011': 'aldehyde reductase [EC:1.1.1.21]',
 'K00079': 'carbonyl reductase 1 [EC:1.1.1.184 1.1.1.189 1.1.1.197]'}"
R04300,https://www.genome.jp/dbget-bin/www_bget?rn:R04300,"K00276,K13371,K13372,K00274","K00276,K00274,K13371+K13372",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"{'K00274': 'monoamine oxidase [EC:1.4.3.4]',
 'K00276': 'primary-amine oxidase [EC:1.4.3.21]',
 'K13371': 'aralkylamine dehydrogenase light chain [EC:1.4.9.2]',
 'K13372': 'aralkylamine dehydrogenase heavy chain [EC:1.4.9.2]'}"
R04321,https://www.genome.jp/dbget-bin/www_bget?rn:R04321,"K00994,K13644","K00994,K13644",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00994': 'diacylglycerol cholinephosphotransferase [EC:2.7.8.2]',
 'K13644': 'choline/ethanolamine phosphotransferase [EC:2.7.8.1 2.7.8.2]'}"
R04326,https://www.genome.jp/dbget-bin/www_bget?rn:R04326,"K11787,K01492,K00601,K11175","K11787,K01492,K00601,K11175",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00601': 'phosphoribosylglycinamide formyltransferase [EC:2.1.2.2]',
 'K01492': 'phosphoribosylglycinamide/phosphoribosylaminoimidazolecarboxamide '
           'formyltransferase [EC:2.1.2.2 2.1.2.3]',
 'K11175': 'phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]',
 'K11787': 'phosphoribosylamine--glycine ligase / phosphoribosylglycinamide '
           'formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase '
           '[EC:6.3.4.13 2.1.2.2 6.3.3.1]'}"
R04374,https://www.genome.jp/dbget-bin/www_bget?rn:R04374,"K22548,K18384","K22548,K18384",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K18384': 'trans-L-3-hydroxyproline dehydratase [EC:4.2.1.77]',
 'K22548': 'trans-L-3-hydroxyproline dehydratase [EC:4.2.1.77]'}"
R04377,https://www.genome.jp/dbget-bin/www_bget?rn:R04377,"K19004,K03429","K19004,K03429",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K03429': 'processive 1,2-diacylglycerol beta-glucosyltransferase '
           '[EC:2.4.1.315]',
 'K19004': 'processive 1,2-diacylglycerol beta-glycosyltransferase '
           '[EC:2.4.1.315 2.4.1.-]'}"
R04385,https://www.genome.jp/dbget-bin/www_bget?rn:R04385,"K11263,K01961,K11262","K11263,K01961,K11262",,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"{'K01961': 'acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 '
           '6.3.4.14]',
 'K11262': 'acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14 '
           '2.1.3.15]',
 'K11263': 'acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin '
           'carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]'}"
R04386,https://www.genome.jp/dbget-bin/www_bget?rn:R04386,"K11262,K15036,K18472,K01962,K01963","K11262,K15036,K18472,K01962+K01963",,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"{'K01962': 'acetyl-CoA carboxylase carboxyl transferase subunit alpha '
           '[EC:6.4.1.2 2.1.3.15]',
 'K01963': 'acetyl-CoA carboxylase carboxyl transferase subunit beta '
           '[EC:6.4.1.2 2.1.3.15]',
 'K11262': 'acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14 '
           '2.1.3.15]',
 'K15036': 'acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15]',
 'K18472': 'acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit '
           '[EC:6.4.1.2 6.4.1.3 2.1.3.15]'}"
R04391,https://www.genome.jp/dbget-bin/www_bget?rn:R04391,"K03525,K00867,K09680,K01947","K03525,K00867,K09680,K01947",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K00867': 'type I pantothenate kinase [EC:2.7.1.33]',
 'K01947': 'biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate '
           'kinase [EC:6.3.4.15 2.7.1.33]',
 'K03525': 'type III pantothenate kinase [EC:2.7.1.33]',
 'K09680': 'type II pantothenate kinase [EC:2.7.1.33]'}"
R04393,https://www.genome.jp/dbget-bin/www_bget?rn:R04393,"K02788,K02786","K02788,K02786",,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"{'K02786': 'lactose PTS system EIIA component [EC:2.7.1.207]',
 'K02788': 'lactose PTS system EIICB component [EC:2.7.1.207]'}"
R04394,https://www.genome.jp/dbget-bin/www_bget?rn:R04394,"K02753,K02777","K02753,K02777",,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"{'K02753': 'beta-glucoside (arbutin/salicin/cellobiose) PTS system EIICB '
           'component [EC:2.7.1.-]',
 'K02777': 'sugar PTS system EIIA component [EC:2.7.1.-]'}"
R04404,https://www.genome.jp/dbget-bin/www_bget?rn:R04404,"K20278,K20279,K01099","K20278,K20279,K01099",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01099': 'inositol polyphosphate 5-phosphatase INPP5B/F [EC:3.1.3.36]',
 'K20278': 'inositol polyphosphate 5-phosphatase INPP5E [EC:3.1.3.36]',
 'K20279': 'synaptojanin [EC:3.1.3.36]'}"
R04435,https://www.genome.jp/dbget-bin/www_bget?rn:R04435,"K01654,K05304","K01654,K05304",,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"{'K01654': 'N-acetylneuraminate synthase [EC:2.5.1.56]',
 'K05304': 'sialic acid synthase [EC:2.5.1.56 2.5.1.57 2.5.1.132]'}"
